年月,日,気圧（現地）,気圧（海面）,降水量_合計,降水量_最大_1h,降水量_最大_10m,気温_平均,気温_最高,気温_最低,湿度_平均,湿度_最小,平均風速,最大風速,最大風速_風向,最大瞬間風速,最大瞬間風速_風向,日照時間,point
201702,3,1020.4,1022.6,0.5,0.5,0.5,3.4,8.5,0.4,79.0,47.0,2.4,4.2,0,6.1,0,3.9,G
201702,4,1019.5,1021.7,0.0,0.0,0.0,4.8,12.1,-0.2,64.0,34.0,2.7,4.8,0,6.6,0,9.2,G
201702,5,1007.3,1009.4,8.0,3.5,1.5,6.2,10.0,1.7,80.0,52.0,2.9,7.7,0,12.9,0,0.0,G
201702,6,1006.2,1008.3,23.5,7.5,2.5,4.3,7.6,1.0,91.0,76.0,3.2,6.8,0,10.7,0,0.0,G
201702,7,1017.9,1020.1,4.5,2.0,0.5,0.4,1.7,-0.5,92.0,74.0,2.3,5.2,0,9.2,0,0.1,G
201702,8,1015.5,1017.7,0.0,0.0,0.0,2.2,5.9,-0.2,81.0,53.0,2.2,3.9,0,6.0,0,1.2,G
201702,9,1001.2,1003.3,1.5,0.5,0.5,3.7,4.9,1.6,79.0,64.0,2.3,5.9,0,10.3,0,0.0,G
201702,10,1003.2,1005.4,3.0,1.5,1.0,1.7,4.9,-1.2,79.0,48.0,3.0,6.9,0,11.2,0,0.7,G
201702,11,1010.3,1012.5,16.0,7.0,2.0,0.7,4.6,-1.3,87.0,49.0,3.5,7.9,0,12.5,0,2.5,G
201702,12,1019.5,1021.7,1.5,0.5,0.5,1.2,3.8,-0.6,92.0,76.0,2.7,5.0,0,7.7,0,2.3,G
201702,13,1024.6,1026.8,4.0,1.5,1.0,0.6,4.5,-1.3,90.0,73.0,2.3,4.0,0,6.6,0,1.7,G
201702,14,1025.0,1027.2,1.5,1.5,1.0,0.9,3.6,-1.8,85.0,54.0,2.2,4.5,0,7.1,0,2.3,G
201702,15,1027.0,1029.2,0.0,0.0,0.0,3.6,8.1,0.8,75.0,47.0,2.3,4.6,0,6.2,0,5.2,G
201702,16,1020.8,1022.9,0.0,0.0,0.0,8.6,16.1,2.1,50.0,30.0,4.1,7.7,0,12.9,0,9.7,G
201702,17,1013.7,1015.9,12.5,3.5,1.0,8.6,12.4,3.9,72.0,39.0,4.9,9.9,0,16.8,0,0.0,G
201702,18,1015.4,1017.6,4.5,2.5,0.5,3.6,8.0,-0.1,81.0,51.0,3.9,9.1,0,15.3,0,5.0,G
201702,19,1017.1,1019.3,3.5,2.5,1.0,3.2,7.9,-1.3,73.0,40.0,2.8,7.1,0,11.9,0,7.1,G
201702,20,1004.7,1006.8,47.0,8.0,2.5,6.6,9.4,2.2,78.0,45.0,5.7,8.9,0,16.0,0,0.0,G
201702,21,1023.1,1025.3,1.5,1.0,0.5,1.2,3.9,-1.2,85.0,63.0,3.3,7.3,0,12.8,0,1.7,G
201702,22,1020.0,1022.2,1.0,1.0,0.5,3.4,9.4,-2.2,65.0,44.0,3.0,11.7,0,19.1,0,5.4,G
201702,23,1004.5,1006.6,26.5,6.0,2.0,7.9,11.8,2.5,87.0,66.0,4.7,13.1,0,23.0,0,0.0,G
201702,24,1016.9,1019.1,1.0,1.0,0.5,2.5,6.1,0.7,77.0,51.0,2.4,5.2,0,9.2,0,2.9,G
201702,25,1017.2,1019.4,1.0,1.0,0.5,4.9,10.8,0.5,68.0,35.0,3.4,8.4,0,12.9,0,7.3,G
201702,26,1020.3,1022.5,6.0,1.5,1.0,4.5,10.0,1.6,85.0,49.0,2.8,6.0,0,9.3,0,1.4,G
201702,27,1025.4,1027.6,1.0,1.0,0.5,3.3,6.1,0.9,77.0,55.0,3.2,6.4,0,10.1,0,1.6,G
201702,28,1023.6,1025.8,0.0,0.0,0.0,3.7,8.3,-1.3,74.0,48.0,2.1,4.1,0,6.8,0,6.5,G
201703,1,1017.7,1019.9,0.0,0.0,0.0,5.4,10.1,-0.3,71.0,42.0,2.0,5.5,0,8.8,0,7.3,G
201703,2,1005.3,1007.4,1.5,1.0,1.0,6.6,12.0,1.6,82.0,59.0,1.4,3.1,0,5.1,0,1.8,G
201703,3,1014.6,1016.7,5.5,3.0,1.0,5.9,10.6,1.4,70.0,36.0,2.8,5.6,0,9.5,0,5.6,G
201703,4,1016.9,1019.1,0.0,0.0,0.0,7.1,15.6,-0.3,61.0,24.0,3.0,6.9,0,10.4,0,10.3,G
201703,5,1014.0,1016.1,0.0,0.0,0.0,7.6,12.6,2.3,73.0,55.0,1.9,4.2,0,5.7,0,6.7,G
201703,6,1005.2,1007.3,3.0,2.0,1.5,8.5,16.2,4.1,68.0,31.0,3.3,11.2,0,18.2,0,0.6,G
201703,7,1006.4,1008.6,10.0,2.0,1.0,2.1,6.1,0.2,90.0,60.0,2.7,8.1,0,14.3,0,0.6,G
201703,8,1006.9,1009.0,7.5,3.0,1.0,2.4,7.1,0.1,87.0,53.0,2.9,7.4,0,10.6,0,5.7,G
201703,9,1007.4,1009.5,5.0,1.0,1.0,4.0,8.1,0.8,86.0,57.0,3.4,6.7,0,10.9,0,1.6,G
201703,10,1013.0,1015.2,5.0,2.0,1.0,5.0,10.6,1.8,79.0,33.0,2.9,6.3,0,10.0,0,3.4,G
201703,11,1021.1,1023.3,0.0,0.0,0.0,5.2,9.4,1.8,68.0,38.0,2.2,4.1,0,7.3,0,8.1,G
201703,12,1021.2,1023.3,0.0,0.0,0.0,4.9,10.2,0.1,69.0,48.0,2.4,4.5,0,6.7,0,7.9,G
201703,13,1013.6,1015.8,8.0,7.0,2.5,9.8,17.0,2.5,65.0,27.0,2.9,6.8,0,10.2,0,6.9,G
201703,14,1010.0,1012.1,2.5,1.5,1.0,7.2,10.6,3.5,75.0,44.0,2.9,6.9,0,11.1,0,1.4,G
201703,15,1010.1,1012.2,16.5,3.5,1.5,4.9,9.7,1.6,90.0,67.0,3.0,5.5,0,9.4,0,2.4,G
201703,16,1018.0,1020.1,2.0,1.5,0.5,6.0,9.7,3.2,75.0,45.0,1.9,4.4,0,8.1,0,4.0,G
201703,17,1020.0,1022.2,0.0,0.0,0.0,6.4,11.5,2.5,65.0,36.0,2.1,3.5,0,5.4,0,5.6,G
201703,18,1021.2,1023.4,0.0,0.0,0.0,8.1,14.5,2.2,65.0,28.0,3.0,6.5,0,9.9,0,8.0,G
201703,19,1021.4,1023.6,0.0,0.0,0.0,9.8,16.0,5.7,64.0,30.0,2.8,6.4,0,12.9,0,6.2,G
201703,20,1020.1,1022.3,0.0,0.0,0.0,8.5,14.9,2.5,64.0,20.0,2.4,4.8,0,7.2,0,9.3,G
201703,21,1007.9,1010.0,27.5,3.5,1.0,7.0,8.5,5.2,89.0,69.0,1.9,5.9,0,10.1,0,0.0,G
201703,22,1015.7,1017.8,0.0,0.0,0.0,7.0,12.2,3.6,66.0,25.0,2.1,5.1,0,9.0,0,4.6,G
201703,23,1017.1,1019.2,1.5,1.0,0.5,7.2,12.1,3.7,70.0,33.0,2.3,7.5,0,12.5,0,2.1,G
201703,24,1019.3,1021.4,2.0,2.0,1.0,4.7,8.8,2.0,73.0,39.0,2.3,5.8,0,9.6,0,3.6,G
201703,25,1019.5,1021.6,0.0,0.0,0.0,5.2,9.9,0.4,66.0,44.0,3.0,5.9,0,9.8,0,11.2,G
201703,26,1015.3,1017.5,0.0,0.0,0.0,6.2,11.1,1.4,76.0,49.0,2.8,6.2,0,9.1,0,5.6,G
201703,27,1012.8,1014.9,10.5,3.0,1.0,6.8,10.0,4.7,82.0,55.0,2.8,6.9,0,11.2,0,0.4,G
201703,28,1018.7,1020.9,0.5,0.5,0.5,6.8,13.0,1.8,75.0,37.0,2.2,8.0,0,14.2,0,6.8,G
201703,29,1021.2,1023.3,0.0,0.0,0.0,8.9,15.7,2.5,61.0,22.0,2.3,4.8,0,8.8,0,8.7,G
201703,30,1017.8,1019.9,0.0,0.0,0.0,12.0,18.8,6.3,57.0,21.0,3.4,8.4,0,12.6,0,6.9,G
201703,31,1017.1,1019.2,0.0,0.0,0.0,8.0,9.3,7.0,68.0,60.0,5.1,7.9,0,12.6,0,0.0,G
201704,1,1012.6,1014.7,0.0,0.0,0.0,7.6,10.2,5.3,63.0,53.0,4.9,8.0,0,12.2,0,4.6,G
201704,2,1013.9,1016.0,0.0,0.0,0.0,6.9,12.1,2.2,60.0,29.0,2.9,5.7,0,9.0,0,12.1,G
201704,3,1015.9,1018.0,1.0,1.0,1.0,9.1,15.7,1.9,58.0,25.0,3.5,9.1,0,15.8,0,5.3,G
201704,4,1023.3,1025.4,0.0,0.0,0.0,10.8,16.9,5.3,69.0,42.0,2.3,4.8,0,7.6,0,10.8,G
201704,5,1022.4,1024.4,0.0,0.0,0.0,15.6,24.6,5.2,47.0,18.0,3.5,8.8,0,13.7,0,6.8,G
201704,6,1016.1,1018.2,1.5,1.0,0.5,17.1,19.9,14.2,53.0,41.0,7.8,11.0,0,18.1,0,3.0,G
201704,7,1012.5,1014.6,19.5,6.5,1.5,14.9,21.6,11.0,90.0,61.0,2.6,6.7,0,11.1,0,1.0,G
201704,8,1009.1,1011.2,0.0,0.0,0.0,15.3,21.5,10.6,88.0,70.0,1.4,3.5,0,5.1,0,0.3,G
201704,9,1011.2,1013.3,8.0,3.0,1.0,10.4,12.5,6.7,90.0,68.0,3.6,5.5,0,9.1,0,0.0,G
201704,10,1016.2,1018.3,0.0,0.0,0.0,9.2,15.0,4.1,72.0,41.0,2.6,5.2,0,7.9,0,10.2,G
201704,11,1000.8,1002.9,30.0,4.0,1.0,11.5,14.7,7.6,81.0,40.0,3.7,10.7,0,16.7,0,0.0,G
201704,12,1007.7,1009.9,0.0,0.5,0.0,9.7,12.7,4.3,77.0,37.0,2.5,5.5,0,9.0,0,2.2,G
201704,13,1014.4,1016.5,0.0,0.0,0.0,9.2,16.3,2.9,59.0,24.0,2.8,6.1,0,9.5,0,5.4,G
201704,14,1013.8,1015.8,0.0,0.0,0.0,15.9,23.9,6.1,38.0,17.0,4.4,8.7,0,12.9,0,10.4,G
201704,15,1012.2,1014.2,0.0,0.0,0.0,17.0,19.8,14.2,53.0,36.0,5.1,8.5,0,14.9,0,1.2,G
201704,16,1013.0,1015.0,0.0,0.0,0.0,18.6,26.2,12.6,58.0,35.0,4.1,8.4,0,12.5,0,11.5,G
201704,17,1004.9,1007.0,4.0,1.5,0.5,15.3,20.4,9.7,71.0,47.0,4.2,15.0,0,24.5,0,3.6,G
201704,18,994.7,996.7,6.0,4.0,1.5,15.3,19.2,10.0,75.0,55.0,7.5,13.8,0,21.8,0,10.6,G
201704,19,1003.5,1005.6,6.5,4.0,3.0,12.7,16.6,8.1,68.0,48.0,5.0,10.7,0,18.1,0,2.9,G
201704,20,1011.5,1013.6,0.0,0.0,0.0,11.5,16.4,5.9,70.0,48.0,2.4,5.3,0,7.9,0,6.3,G
201704,21,1006.6,1008.7,0.0,0.0,0.0,14.6,21.1,10.3,70.0,35.0,2.7,8.0,0,11.6,0,2.1,G
201704,22,1010.4,1012.5,0.0,0.0,0.0,10.8,15.2,6.6,73.0,49.0,3.1,5.6,0,8.1,0,5.3,G
201704,23,1017.7,1019.8,0.0,0.0,0.0,9.9,15.3,4.9,66.0,36.0,2.7,5.7,0,8.8,0,12.6,G
201704,24,1021.6,1023.7,0.0,0.0,0.0,13.3,21.0,4.5,61.0,33.0,2.4,6.1,0,9.6,0,12.4,G
201704,25,1019.6,1021.7,0.0,0.0,0.0,20.0,26.0,15.1,42.0,26.0,5.8,8.6,0,15.7,0,9.4,G
201704,26,1012.6,1014.7,24.0,4.5,2.0,14.5,18.5,10.4,85.0,50.0,3.4,6.8,0,12.4,0,0.0,G
201704,27,1007.1,1009.2,1.0,2.0,0.5,12.6,18.1,8.8,71.0,23.0,2.5,6.1,0,9.7,0,9.5,G
201704,28,1005.9,1007.9,0.0,0.0,0.0,14.7,21.8,7.2,46.0,24.0,3.3,7.4,0,11.6,0,12.0,G
201704,29,1003.9,1006.0,0.0,0.0,0.0,17.2,23.8,10.9,43.0,28.0,5.5,11.1,0,18.2,0,9.3,G
201704,30,1007.0,1009.0,0.0,0.0,0.0,20.6,29.1,10.3,37.0,15.0,5.2,10.9,0,16.7,0,12.2,G
201705,1,1014.2,1016.3,9.5,4.5,1.0,14.1,18.9,10.0,79.0,46.0,2.2,7.0,0,10.8,0,2.5,G
201705,2,1022.6,1024.7,0.0,0.0,0.0,12.8,18.1,6.4,70.0,40.0,3.1,6.6,0,10.2,0,12.8,G
201705,3,1023.3,1025.3,0.0,0.0,0.0,14.9,21.2,8.3,72.0,46.0,1.8,4.5,0,5.6,0,8.2,G
201705,4,1018.8,1020.8,0.0,0.0,0.0,17.3,23.0,9.7,67.0,39.0,2.8,5.1,0,7.8,0,12.7,G
201705,5,1013.2,1015.2,0.0,0.0,0.0,19.2,27.7,12.2,69.0,35.0,2.0,5.1,0,8.1,0,8.1,G
201705,6,1009.8,1011.9,12.0,5.0,2.5,16.8,21.8,13.4,83.0,57.0,2.9,7.0,0,12.6,0,0.0,G
201705,7,1009.3,1011.4,0.0,0.0,0.0,17.5,22.5,11.3,51.0,13.0,4.1,12.1,0,18.7,0,12.0,G
201705,8,1010.2,1012.3,0.0,0.0,0.0,18.9,25.5,13.4,49.0,32.0,4.3,9.5,0,15.2,0,12.5,G
201705,9,1014.2,1016.3,0.0,0.0,0.0,14.7,18.2,11.3,84.0,67.0,1.9,5.6,0,9.0,0,0.0,G
201705,10,1007.2,1009.2,9.5,2.5,2.0,17.8,22.5,15.7,80.0,57.0,4.3,9.8,0,16.9,0,0.8,G
201705,11,1009.9,1011.9,11.0,5.0,2.0,18.3,22.7,15.4,80.0,58.0,3.2,6.5,0,10.8,0,1.1,G
201705,12,1011.2,1013.2,0.5,0.5,0.5,20.7,26.7,16.0,72.0,49.0,2.2,4.0,0,6.3,0,6.3,G
201705,13,1004.9,1006.9,7.0,2.0,0.5,16.3,19.0,15.0,93.0,80.0,2.2,5.8,0,9.9,0,0.0,G
201705,14,1006.7,1008.7,0.0,0.0,0.0,18.9,24.9,12.6,74.0,54.0,2.2,5.9,0,9.8,0,6.5,G
201705,15,1007.5,1009.6,0.0,0.0,0.0,18.4,23.6,14.2,64.0,37.0,3.8,9.6,0,15.8,0,9.3,G
201705,16,1009.1,1011.2,0.0,0.0,0.0,16.0,21.9,12.0,69.0,43.0,3.2,5.9,0,8.3,0,9.2,G
201705,17,1009.5,1011.6,0.5,0.5,0.5,14.9,19.2,10.3,79.0,60.0,3.1,6.1,0,9.4,0,8.7,G
201705,18,1013.7,1015.8,0.0,0.0,0.0,16.3,20.2,12.5,78.0,57.0,2.3,5.3,0,7.1,0,11.8,G
201705,19,1014.1,1016.1,0.0,0.0,0.0,19.5,27.1,11.3,59.0,28.0,2.2,4.8,0,7.3,0,13.7,G
201705,20,1013.6,1015.6,0.0,0.0,0.0,23.4,31.7,16.7,48.0,25.0,3.2,6.3,0,9.6,0,13.1,G
201705,21,1013.7,1015.7,0.0,0.0,0.0,22.7,30.0,15.2,56.0,28.0,2.4,4.4,0,6.5,0,12.4,G
201705,22,1012.5,1014.5,0.0,0.0,0.0,22.6,29.6,15.5,67.0,37.0,2.0,5.2,0,7.6,0,12.1,G
201705,23,1009.3,1011.3,0.0,0.0,0.0,22.6,27.9,17.4,66.0,44.0,2.5,5.2,0,8.5,0,10.0,G
201705,24,1007.0,1009.0,0.0,0.0,0.0,20.1,22.2,18.3,82.0,65.0,1.8,4.1,0,5.9,0,0.0,G
201705,25,1003.6,1005.6,17.0,6.0,2.0,19.3,23.8,17.2,89.0,65.0,1.9,4.7,0,7.8,0,3.7,G
201705,26,1002.0,1004.0,3.0,2.0,1.0,18.9,26.7,16.0,81.0,54.0,2.5,6.0,0,10.1,0,3.8,G
201705,27,1008.2,1010.2,0.0,0.0,0.0,18.3,23.3,13.4,65.0,45.0,5.0,10.2,0,15.8,0,10.6,G
201705,28,1012.0,1014.0,0.0,0.0,0.0,18.2,24.0,14.0,69.0,41.0,2.8,5.2,0,9.4,0,8.7,G
201705,29,1009.6,1011.6,0.0,0.0,0.0,22.0,29.1,12.8,55.0,32.0,3.3,6.7,0,10.9,0,13.0,G
201705,30,1007.6,1009.6,0.0,0.0,0.0,25.0,33.3,17.5,57.0,35.0,0.0,6.9,0,10.8,0,11.8,G
201705,31,1002.9,1004.9,4.0,4.0,3.0,23.5,29.8,18.1,68.0,42.0,2.3,5.6,0,8.5,0,5.0,G
201706,1,997.1,999.1,6.0,2.5,1.0,20.9,25.6,18.1,81.0,53.0,2.5,9.5,0,17.0,0,8.5,G
201706,2,998.0,1000.0,16.5,11.5,7.0,17.8,21.9,14.6,75.0,49.0,4.4,9.1,0,17.0,0,3.6,G
201706,3,1005.6,1007.7,0.0,0.0,0.0,15.5,18.9,12.7,74.0,55.0,2.7,5.3,0,8.5,0,1.3,G
201706,4,1009.5,1011.5,0.5,0.5,0.5,15.9,21.4,10.6,72.0,43.0,2.9,5.8,0,9.0,0,10.1,G
201706,5,1014.0,1016.0,0.0,0.0,0.0,17.1,22.9,11.3,67.0,38.0,2.8,7.2,0,10.3,0,12.7,G
201706,6,1016.4,1018.5,0.0,0.0,0.0,18.0,22.1,12.8,73.0,52.0,2.4,4.5,0,6.8,0,13.2,G
201706,7,1009.1,1011.1,1.0,1.0,0.5,21.5,24.5,16.2,61.0,49.0,5.7,11.2,0,19.3,0,0.0,G
201706,8,1005.0,1007.0,9.0,5.5,2.0,20.0,22.5,16.3,80.0,55.0,4.5,9.6,0,16.2,0,1.5,G
201706,9,1005.2,1007.2,0.0,0.0,0.0,21.1,28.6,14.4,66.0,34.0,2.6,5.9,0,9.0,0,11.3,G
201706,10,1005.2,1007.2,13.0,8.5,3.5,17.6,26.8,11.3,76.0,43.0,3.6,11.4,0,20.2,0,1.9,G
201706,11,1007.5,1009.5,0.0,0.0,0.0,16.9,22.4,9.8,65.0,36.0,3.0,5.3,0,7.8,0,14.1,G
201706,12,1011.7,1013.8,0.0,0.0,0.0,16.5,21.0,12.5,74.0,54.0,3.5,6.6,0,10.1,0,7.4,G
201706,13,1012.8,1014.8,0.0,0.0,0.0,16.4,18.1,14.3,77.0,66.0,2.5,4.7,0,7.3,0,0.0,G
201706,14,1008.6,1010.6,0.0,0.0,0.0,17.5,23.5,11.6,75.0,52.0,2.1,5.1,0,7.2,0,7.9,G
201706,15,1004.8,1006.8,0.0,0.0,0.0,21.4,28.8,11.4,55.0,30.0,2.7,5.4,0,8.7,0,10.5,G
201706,16,1008.3,1010.3,0.0,0.0,0.0,20.0,24.5,17.0,67.0,50.0,4.0,7.7,0,11.3,0,7.1,G
201706,17,1010.6,1012.6,0.0,0.0,0.0,19.1,23.4,17.1,78.0,56.0,3.0,6.4,0,9.7,0,8.6,G
201706,18,1009.2,1011.2,0.0,0.0,0.0,19.0,22.5,15.8,86.0,68.0,1.6,3.1,0,4.7,0,0.0,G
201706,19,1008.9,1010.9,0.0,0.0,0.0,20.9,27.4,14.4,78.0,48.0,2.2,4.6,0,6.8,0,12.3,G
201706,20,1008.3,1010.3,0.0,0.0,0.0,22.3,28.2,15.6,74.0,43.0,2.1,4.4,0,5.7,0,11.1,G
201706,21,1001.1,1003.1,11.0,4.0,1.0,20.6,24.8,17.8,85.0,46.0,3.6,10.2,0,16.5,0,0.9,G
201706,22,1007.6,1009.6,0.0,0.0,0.0,21.5,25.9,17.9,75.0,52.0,2.2,4.8,0,6.7,0,10.0,G
201706,23,1006.1,1008.1,0.0,0.0,0.0,22.7,28.9,17.1,75.0,50.0,2.2,4.6,0,7.3,0,11.6,G
201706,24,1003.5,1005.5,0.0,0.0,0.0,22.1,26.0,18.6,84.0,67.0,2.2,4.9,0,7.1,0,6.9,G
201706,25,1000.5,1002.5,18.0,4.5,2.0,19.8,21.6,17.7,97.0,91.0,2.1,5.7,0,9.1,0,0.0,G
201706,26,1007.0,1009.0,0.0,0.0,0.0,20.2,24.7,16.2,84.0,63.0,3.0,5.9,0,8.7,0,8.3,G
201706,27,1009.8,1011.8,0.0,0.0,0.0,20.9,24.2,17.7,84.0,69.0,2.2,4.6,0,7.0,0,6.3,G
201706,28,1011.4,1013.4,0.0,0.0,0.0,22.2,26.5,19.4,85.0,70.0,1.9,4.0,0,6.2,0,6.9,G
201706,29,1011.6,1013.6,0.5,0.5,0.5,24.8,29.7,20.4,83.0,60.0,1.9,4.2,0,5.7,0,7.6,G
201706,30,1008.5,1010.5,28.0,12.5,6.5,24.0,26.5,21.9,93.0,81.0,1.8,5.1,0,7.0,0,0.0,G
201707,1,1006.8,1008.8,116.5,38.0,14.5,23.4,26.1,21.2,96.0,84.0,2.6,5.2,0,9.7,0,0.0,G
201707,2,1008.8,1010.8,15.5,14.5,5.5,26.5,30.5,23.2,83.0,66.0,3.2,6.9,0,11.4,0,0.9,G
201707,3,1006.5,1008.5,35.5,15.0,9.0,27.7,35.0,23.1,79.0,44.0,3.8,9.0,0,13.3,0,6.0,G
201707,4,1005.0,1007.0,58.0,27.0,7.5,23.7,26.0,21.3,95.0,83.0,2.3,5.1,0,7.8,0,0.0,G
201707,5,1007.6,1009.6,2.5,2.0,1.0,24.4,29.6,21.2,85.0,62.0,2.6,5.5,0,8.7,0,5.8,G
201707,6,1010.8,1012.8,0.0,0.0,0.0,23.8,28.0,20.3,78.0,55.0,2.1,4.7,0,6.4,0,6.6,G
201707,7,1010.2,1012.2,0.0,0.0,0.0,24.0,28.3,19.3,79.0,60.0,2.3,4.4,0,6.2,0,13.8,G
201707,8,1009.0,1011.0,0.0,0.0,0.0,26.4,31.5,18.9,71.0,48.0,2.0,4.1,0,5.9,0,11.8,G
201707,9,1007.8,1009.8,0.0,0.0,0.0,27.4,32.4,22.9,79.0,60.0,1.9,4.2,0,6.8,0,6.6,G
201707,10,1007.4,1009.3,0.0,0.0,0.0,28.2,33.1,23.3,76.0,53.0,2.2,4.3,0,6.7,0,8.4,G
201707,11,1008.0,1010.0,19.0,15.0,9.0,30.2,37.3,24.9,67.0,42.0,3.6,8.9,0,15.4,0,10.8,G
201707,12,1008.2,1010.2,25.0,13.5,11.0,26.5,32.4,24.5,90.0,64.0,1.9,5.5,0,10.2,0,2.1,G
201707,13,1007.2,1009.2,0.5,0.5,0.5,27.2,31.4,24.0,84.0,62.0,2.1,6.5,0,11.9,0,3.6,G
201707,14,1008.4,1010.4,0.0,0.0,0.0,28.3,32.8,23.3,77.0,53.0,2.1,4.5,0,6.3,0,8.4,G
201707,15,1010.5,1012.5,0.0,0.0,0.0,28.7,33.0,24.6,69.0,50.0,2.1,4.2,0,6.2,0,6.4,G
201707,16,1010.1,1012.1,20.5,15.5,5.0,26.8,30.6,23.7,82.0,65.0,2.9,6.4,0,11.1,0,0.1,G
201707,17,1008.5,1010.5,2.5,3.5,2.5,27.3,32.7,23.3,81.0,61.0,3.1,5.9,0,10.4,0,5.4,G
201707,18,1006.5,1008.4,0.0,0.0,0.0,27.8,33.2,24.3,74.0,49.0,3.1,7.9,0,11.6,0,6.4,G
201707,19,1006.0,1008.0,0.0,0.0,0.0,27.6,32.7,23.0,73.0,55.0,2.4,5.1,0,6.9,0,11.9,G
201707,20,1007.6,1009.6,0.0,0.0,0.0,28.9,34.0,23.4,74.0,50.0,2.6,5.8,0,8.2,0,11.5,G
201707,21,1008.5,1010.4,0.0,0.0,0.0,30.5,37.2,24.5,64.0,37.0,3.0,6.3,0,9.8,0,12.1,G
201707,22,1008.2,1010.2,0.0,0.0,0.0,30.4,34.7,27.5,64.0,44.0,3.0,5.1,0,8.1,0,2.7,G
201707,23,1004.1,1006.1,57.5,20.5,7.5,25.8,29.0,24.1,88.0,60.0,3.1,6.9,0,12.1,0,0.0,G
201707,24,1000.5,1002.4,53.5,34.5,11.0,26.7,30.1,24.6,89.0,71.0,2.4,6.8,0,10.9,0,0.0,G
201707,25,1001.7,1003.7,148.0,32.0,10.0,24.6,26.3,22.3,99.0,90.0,2.3,4.3,0,6.9,0,0.0,G
201707,26,1005.5,1007.5,14.0,11.0,3.0,24.6,28.3,22.0,85.0,57.0,3.1,6.2,0,9.1,0,3.6,G
201707,27,1006.9,1008.9,2.0,1.5,1.0,25.7,30.5,21.6,85.0,65.0,1.8,4.7,0,6.8,0,5.1,G
201707,28,1006.6,1008.5,1.5,1.5,1.5,27.2,32.8,24.5,86.0,67.0,2.5,4.7,0,6.9,0,4.2,G
201707,29,1006.2,1008.2,7.0,4.5,2.0,25.4,27.9,23.7,90.0,77.0,2.4,5.2,0,7.9,0,0.2,G
201707,30,1005.5,1007.5,0.0,0.0,0.0,26.6,29.7,23.9,85.0,69.0,1.9,3.6,0,5.0,0,0.8,G
201707,31,1007.0,1009.0,0.0,0.0,0.0,27.7,31.8,24.3,84.0,66.0,2.3,4.8,0,7.3,0,7.2,G
201708,1,1007.4,1009.4,0.0,0.0,0.0,26.2,29.7,23.9,85.0,61.0,2.2,4.4,0,6.8,0,1.0,G
201708,2,1006.4,1008.3,0.0,0.0,0.0,25.9,29.4,22.5,79.0,62.0,3.1,5.7,0,8.8,0,10.3,G
201708,3,1006.4,1008.4,0.0,0.0,0.0,27.4,31.5,23.1,78.0,61.0,2.4,4.8,0,7.2,0,10.6,G
201708,4,1006.2,1008.2,0.0,0.0,0.0,28.5,32.9,23.7,79.0,62.0,2.3,5.3,0,7.6,0,9.7,G
201708,5,1004.1,1006.1,0.0,0.0,0.0,29.3,33.8,24.7,79.0,58.0,2.5,5.3,0,7.9,0,12.7,G
201708,6,1001.6,1003.6,0.0,0.0,0.0,29.6,33.7,25.1,80.0,62.0,2.5,5.6,0,7.7,0,10.6,G
201708,7,993.5,995.4,0.0,0.0,0.0,30.2,33.6,27.7,69.0,56.0,3.0,6.7,0,10.5,0,7.6,G
201708,8,989.5,991.4,96.0,18.0,8.0,25.8,28.3,24.9,95.0,75.0,4.1,8.7,0,15.5,0,0.0,G
201708,9,996.7,998.6,11.5,9.5,5.5,26.2,29.2,22.8,89.0,73.0,2.1,4.9,0,7.2,0,1.6,G
201708,10,997.9,999.8,0.0,0.0,0.0,26.5,30.5,22.3,83.0,66.0,2.0,4.0,0,5.1,0,4.7,G
201708,11,1000.9,1002.8,0.0,0.0,0.0,27.5,30.6,25.3,86.0,71.0,2.3,4.7,0,6.5,0,6.1,G
201708,12,1005.1,1007.1,10.5,6.0,4.0,25.5,28.0,23.5,91.0,78.0,1.9,3.9,0,6.4,0,0.0,G
201708,13,1007.0,1009.0,24.5,21.0,6.5,25.7,30.3,22.9,84.0,60.0,2.5,5.3,0,7.3,0,3.5,G
201708,14,1005.9,1007.9,17.5,22.5,6.5,25.0,28.4,23.0,87.0,71.0,2.4,5.0,0,7.6,0,0.8,G
201708,15,1002.5,1004.5,0.0,0.0,0.0,25.5,28.4,22.5,82.0,67.0,2.3,5.1,0,8.2,0,0.5,G
201708,16,1003.2,1005.2,2.5,1.0,1.0,25.4,27.9,23.8,92.0,79.0,1.6,3.0,0,5.0,0,0.3,G
201708,17,1005.9,1007.9,0.0,0.0,0.0,27.2,31.4,23.3,80.0,63.0,1.8,3.9,0,5.6,0,7.7,G
201708,18,1007.4,1009.4,30.5,13.0,5.5,25.3,28.3,23.5,94.0,79.0,1.5,4.4,0,7.1,0,1.2,G
201708,19,1009.6,1011.6,0.0,0.0,0.0,26.3,32.1,23.0,83.0,57.0,2.8,5.7,0,8.8,0,6.3,G
201708,20,1010.3,1012.3,0.0,0.0,0.0,26.1,29.3,22.8,82.0,66.0,2.4,4.3,0,6.5,0,6.4,G
201708,21,1010.0,1011.9,0.0,0.0,0.0,28.0,32.5,22.7,78.0,57.0,2.1,4.5,0,5.8,0,9.6,G
201708,22,1011.2,1013.2,15.5,13.0,13.0,27.9,34.2,24.4,77.0,53.0,3.4,8.1,0,15.2,0,1.4,G
